ParticipantID	Rank	Country	ProblemA_id	ProblemA_memory	ProblemA_time	ProblemA_language	ProblemB_id	ProblemB_memory	ProblemB_time	ProblemB_language	ProblemC_id	ProblemC_memory	ProblemC_time	ProblemC_language
29090639	158	-	62786183	2356	31	GNU C++14	62789668	8	31	GNU C++14	62802808	2360	46	GNU C++14	62811916	4704	108	GNU C++14	-	-	-	-	-	-	-	-
29034344	159	Индия	62785724	8	31	GNU C++14	62790406	8	46	GNU C++14	62795467	700	61	GNU C++14	62813707	11384	124	GNU C++14	-	-	-	-	-	-	-	-
29064439	160	-	62788984	4	31	GNU C++11	62792541	0	31	GNU C++11	62796085	188	46	GNU C++11	62814110	616	62	GNU C++11	-	-	-	-	-	-	-	-
29084821	161	China	62785569	8	46	GNU C++14	62799907	8	46	GNU C++14	62802153	1276	46	GNU C++14	62812460	29856	171	GNU C++14	-	-	-	-	-	-	-	-
29090967	161	Индия	62784473	4	31	GNU C++14	62791569	796	31	GNU C++14	62794972	340	46	GNU C++14	62811379	7868	171	GNU C++14	-	-	-	-	-	-	-	-
29048808	163	China	-	-	-	-	62786567	8	31	GNU C++11	62792266	364	62	GNU C++11	62805398	5788	374	GNU C++11	NO	-	-	-	-	-	-	-
29055812	164	Индия	62784552	8320	46	GNU C++17	62789267	8316	46	GNU C++17	62798986	724	46	GNU C++17	62813745	22136	249	GNU C++17	-	-	-	-	-	-	-	-
29040286	165	Индия	62783878	23496	46	GNU C++14	62789469	23496	31	GNU C++14	62794403	23496	61	GNU C++14	62813912	36164	405	GNU C++14	-	-	-	-	-	-	-	-
29082634	166	-	62788478	8	31	GNU C++14	62792686	8	31	GNU C++14	62803333	416	46	GNU C++14	62814658	9312	109	GNU C++14	-	-	-	-	-	-	-	-
29049648	167	Россия	62784096	8	31	GNU C++17	62792846	8	31	GNU C++17	62797925	8	46	GNU C++17	62814855	11148	171	GNU C++17	-	-	-	-	-	-	-	-
29085534	168	-	62783822	8	31	GNU C++14	62811121	12	46	GNU C++14	62791570	1280	61	GNU C++14	62807424	11152	389	GNU C++14	-	-	-	-	-	-	-	-
29082984	169	China	62784328	8	31	GNU C++17	62786652	8	31	GNU C++17	62795597	8	46	GNU C++17	62814829	4696	109	GNU C++17	-	-	-	-	-	-	-	-
29026072	170	Vietnam	62784843	8	30	GNU C++14	62795317	8	46	GNU C++14	62801299	352	46	GNU C++14	62811788	8540	124	GNU C++14	-	-	-	-	-	-	-	-
29090493	171	-	62785793	28	202	Python 2	62789601	8	46	GNU C++14	62802044	408	46	GNU C++14	62814474	49104	390	GNU C++14	-	-	-	-	-	-	-	-
29070128	171	-	62785697	5224	31	GNU C++11	62794259	8	31	GNU C++11	62802485	368	46	GNU C++11	62814508	11488	124	GNU C++11	-	-	-	-	-	-	-	-
29067458	173	China	62784255	8	46	GNU C++17	62787214	12	31	GNU C++17	62792709	3996	46	GNU C++17	62814653	10872	124	GNU C++17	-	-	-	-	-	-	-	-
29068562	174	China	62784082	12	31	GNU C++14	62789019	8	46	GNU C++14	62795255	764	46	GNU C++14	62814049	12340	327	GNU C++14	-	-	-	-	-	-	-	-
29088327	175	-	62784960	4	31	GNU C++14	62788128	8	31	GNU C++14	62807418	448	46	GNU C++14	62814757	7876	155	GNU C++14	-	-	-	-	-	-	-	-
29086546	176	Vietnam	62784383	8	31	GNU C++17	62791980	8	31	GNU C++17	62803007	8	61	GNU C++17	62811010	8536	124	GNU C++17	NO	-	-	-	-	-	-	-
29049160	177	Индия	62783973	16	124	Python 3	62792225	20	124	Python 3	62793946	3268	295	Python 3	62811750	18168	420	PyPy 2	-	-	-	-	-	-	-	-
29070760	178	-	62785030	8	46	GNU C++11	62810981	8	31	GNU C++11	62793340	532	62	GNU C++11	62809151	4560	156	GNU C++11	-	-	-	-	-	-	-	-
29051593	179	Индия	62784090	1576	31	GNU C++17	62799338	1576	46	GNU C++17	62797989	3912	46	GNU C++17	62815125	15720	124	GNU C++17	-	-	-	-	-	-	-	-
29058615	180	Ukraine	62784038	8	31	GNU C++17	62796696	8	31	GNU C++17	62799057	364	46	GNU C++17	62814351	19440	187	GNU C++17	-	-	-	-	-	-	-	-
29055135	181	Россия	62783894	16	31	GNU C++14	62790587	16	31	GNU C++14	62797084	396	62	GNU C++14	62814276	4708	108	GNU C++14	-	-	-	-	-	-	-	-
29090125	182	South Korea	62804779	8	31	GNU C++14	62811241	8	31	GNU C++14	62807700	1288	46	GNU C++14	62804068	11632	140	GNU C++14	-	-	-	-	-	-	-	-
29063606	183	Indonesia	62786819	4540	31	GNU C++11	62789025	8	46	GNU C++11	62792156	380	62	GNU C++11	62815335	23552	249	GNU C++11	-	-	-	-	-	-	-	-
29068112	184	Vietnam	62784652	5220	46	GNU C++14	62797442	8	31	GNU C++14	62803459	392	46	GNU C++14	62814300	17440	217	GNU C++14	-	-	-	-	-	-	-	-
29020334	185	Бангладеш	62784345	8	31	GNU C++14	62804201	8	31	GNU C++14	62802223	372	46	GNU C++14	62812774	8532	140	GNU C++14	-	-	-	-	-	-	-	-
29087066	186	Бангладеш	62807799	8	31	GNU C++11	62809975	8	31	GNU C++11	62813456	2200	46	GNU C++11	-	-	-	-	62806526	2368	46	GNU C++11	-	-	-	-
29086571	187	Syria	62783843	8	30	GNU C++17	62788864	8	31	GNU C++17	62791469	988	62	GNU C++17	62813630	23372	124	GNU C++17	-	-	-	-	-	-	-	-
29019599	188	Индия	62783989	8	31	GNU C++14	62788377	8	31	GNU C++14	62798239	816	46	GNU C++14	62815449	11160	171	GNU C++14	-	-	-	-	-	-	-	-
29081165	189	Japan	62784324	8	31	GNU C++17	62808303	8	31	GNU C++17	62813711	416	46	GNU C++17	62807360	11988	452	GNU C++17	-	-	-	-	-	-	-	-
29087344	190	Croatia	62784632	4	31	GNU C++11	62791711	12	46	GNU C++11	62797637	380	62	GNU C++11	62814117	11020	140	GNU C++11	-	-	-	-	-	-	-	-
29066868	191	Бангладеш	62786815	8	31	GNU C++14	62803168	8	31	GNU C++14	62805978	996	46	GNU C++14	62814617	13736	140	GNU C++14	-	-	-	-	-	-	-	-
29081424	192	China	62783870	8	30	GNU C++17	62799871	12	31	GNU C++17	62796492	12	46	GNU C++17	62813979	14108	155	GNU C++17	-	-	-	-	-	-	-	-
29020976	193	China	62795385	8	31	GNU C++11	62795678	8	31	GNU C++11	62799676	99820	46	GNU C++11	62814545	17612	109	GNU C++11	-	-	-	-	-	-	-	-
29091538	194	-	62809776	8	31	GNU C++14	62813769	12	31	GNU C++14	62806440	640	46	GNU C++14	62804645	235664	468	GNU C++14	-	-	-	-	-	-	-	-
29068637	195	Vietnam	62785110	8	31	GNU C++17	62788508	8	31	GNU C++17	-	-	-	-	62805589	8676	171	GNU C++17	-	-	-	-	-	-	-	-
29087421	196	Italy	62785131	8	31	GNU C++17	62800968	8	46	GNU C++17	62792205	1280	46	GNU C++17	62813983	11132	373	GNU C++17	-	-	-	-	-	-	-	-
29035326	197	China	62810950	0	31	GNU C++11	62810890	0	46	GNU C++11	62810847	208	46	GNU C++11	62810772	26660	202	GNU C++11	-	-	-	-	-	-	-	-
29089341	198	Аргентина	62786560	8	31	GNU C++14	-	-	-	-	62793155	1288	46	GNU C++14	62806788	17456	311	GNU C++14	-	-	-	-	-	-	-	-
29051240	199	Индия	62797844	8	31	GNU C++17	62796348	8	46	GNU C++17	-	-	-	-	62807668	18980	483	GNU C++17	-	-	-	-	-	-	-	-
29087186	200	Canada	62783824	1704	156	PyPy 2	62785388	1172	156	PyPy 2	62788162	2404	171	PyPy 2	NO	-	-	-	-	-	-	-	-	-	-	-
29065832	200	-	62783901	4	31	GNU C++11	62785635	4	31	GNU C++11	62788145	368	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29056369	200	Индия	62811631	4	31	GNU C++17	62812709	8	46	GNU C++17	62813773	1504	46	GNU C++17	-	-	-	-	62810595	31644	576	GNU C++17	-	-	-	-
29048858	203	-	62784149	4	31	GNU C++17	-	-	-	-	62798222	1276	46	GNU C++17	62809477	8524	109	GNU C++17	-	-	-	-	-	-	-	-
29074393	204	Россия	62783808	12	30	GNU C++14	62786450	16	31	GNU C++14	62789621	1316	46	GNU C++14	NO	-	-	-	NO	-	-	-	-	-	-	-
29080869	205	China	62783964	1180	31	GNU C++17	62786529	1188	31	GNU C++17	62789921	372	46	GNU C++17	-	-	-	-	NO	-	-	-	-	-	-	-
29080977	205	Sweden	62783852	12	124	PyPy 2	62786271	4	171	PyPy 2	62790359	1728	155	PyPy 2	NO	-	-	-	-	-	-	-	-	-	-	-
29075058	205	Japan	62784004	8	30	GNU C++17	62786534	8	31	GNU C++17	62789631	424	62	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29077643	205	Hong Kong	62783913	8	30	GNU C++14	62786902	8	31	GNU C++14	62789626	364	46	GNU C++14	-	-	-	-	NO	-	-	-	-	-	-	-
29071444	209	Индия	62784267	8	31	GNU C++14	62786518	8	31	GNU C++14	62789630	696	62	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29078099	209	Belarus	62784262	7840	31	GNU C++17	62786168	7840	46	GNU C++17	62789993	7856	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29090888	209	-	62787589	8	31	GNU C++11	62788956	8	31	GNU C++11	62785999	1124	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29066611	212	-	62786992	4	31	GNU C++11	62785300	12	31	GNU C++11	62789658	372	62	GNU C++11	-	-	-	-	NO	-	-	-	-	-	-	-
29090691	213	United States	62784299	0	124	Java 8	62786894	0	124	Java 8	62790231	0	156	Java 8	NO	-	-	-	-	-	-	-	-	-	-	-
29083715	213	-	62784409	4540	46	GNU C++17	62785804	8	31	GNU C++17	62790397	1308	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29072294	213	Iran	62784307	4	31	GNU C++17	62786591	8	46	GNU C++17	62790214	1280	46	GNU C++17	NO	-	-	-	NO	-	-	-	-	-	-	-
29063720	216	-	62783982	8	31	GNU C++14	62786061	8	46	GNU C++14	62791146	700	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29042709	216	-	62783871	104	31	GNU C++14	62785845	108	31	GNU C++14	62790872	544	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29053446	216	-	62784863	0	31	GNU C++17	62786947	0	31	GNU C++17	62789845	352	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29066124	216	Brazil	62783889	8	31	GNU C++17	62786798	8	31	GNU C++17	62790449	696	61	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089449	220	Taiwan	62784272	8	30	GNU C++17	62786192	8	46	GNU C++17	62790897	344	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29040959	220	-	62784302	8	30	GNU C++14	62787061	8	46	GNU C++14	62789976	1312	61	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29027245	222	-	62784027	8	31	GNU C++11	62787436	12	31	GNU C++11	62790489	1140	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29088776	222	-	62785065	8	31	GNU C++17	62787143	8	31	GNU C++17	62790321	1956	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29066099	222	-	62783930	4108	62	GNU C++11	62787022	4112	46	GNU C++11	62790708	4480	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29067742	222	China	62783835	8	31	GNU C++14	62786537	8	46	GNU C++14	62791103	4808	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29080804	226	Vietnam	62784323	8	31	GNU C++17	62786877	8	31	GNU C++14	62790861	1296	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29060490	226	Индия	62784407	8	46	GNU C++14	62787304	8	31	GNU C++14	62790794	704	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29030381	226	Индия	62785477	804	46	GNU C++14	62787427	804	31	GNU C++14	62790018	2352	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29080685	229	Japan	62783910	4	31	GNU C++17	62787649	8	46	GNU C++17	62790627	1276	62	GNU C++17	NO	-	-	-	NO	-	-	-	-	-	-	-
29081594	229	Japan	62784064	132988	62	Mono C#	62787878	132992	77	Mono C#	62790574	136588	93	Mono C#	-	-	-	-	NO	-	-	-	-	-	-	-
29089720	229	Нидерланды	62783823	8	31	GNU C++11	62786532	8	31	GNU C++11	62791418	1136	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29088355	229	Jordan	62784001	8	46	GNU C++14	62786487	8	46	GNU C++14	62791350	1280	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29075615	233	-	62787709	988	31	GNU C++11	62785454	992	31	GNU C++14	62791088	1228	62	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29088400	233	-	62785342	8	30	GNU C++14	62787798	8	46	GNU C++14	62789960	2340	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29086653	233	-	62784132	8	31	GNU C++14	62787071	8	46	GNU C++14	62791017	424	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29020983	233	Россия	62785377	8	31	GNU C++17	62787160	12	46	GNU C++17	62790704	740	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29085495	237	-	62783914	12	31	GNU C++11	62786735	8	31	GNU C++11	62791898	1120	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29082961	237	-	62784071	8	30	GNU C++11	62787010	12	31	GNU C++11	62791428	1008	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29086670	237	France	62787276	4	124	PyPy 2	62787348	4	140	PyPy 2	62790140	3080	171	PyPy 2	-	-	-	-	-	-	-	-	-	-	-	-
29027879	240	Индия	62784464	8	31	GNU C++11	62786683	8	46	GNU C++11	62791885	348	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29075597	240	Antarctica	62785501	3144	31	GNU C++17	62787661	3148	46	GNU C++17	62790600	3064	62	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29078398	240	Vietnam	62784465	8	31	GNU C++17	62786229	12	31	GNU C++17	62792232	348	46	GNU C++17	NO	-	-	-	NO	-	-	-	-	-	-	-
29053800	243	Taiwan	62784035	8	46	GNU C++14	62787365	8	31	GNU C++14	62791775	420	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29067508	243	-	62783935	12	31	GNU C++17	62787524	12	31	GNU C++17	62791336	1304	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29070381	243	Индия	62783966	4	31	GNU C++14	62788380	8	46	GNU C++14	62791077	712	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29087030	246	Индия	62784113	8	31	GNU C++17	62787862	8	31	GNU C++17	62791244	696	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29041266	246	Индия	62784218	4	46	GNU C++17	62787068	8	31	GNU C++17	62791871	2336	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29019696	246	Индия	62784643	8	31	GNU C++14	62787905	8	31	GNU C++14	62791557	740	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29075869	246	Vietnam	62784273	8	46	GNU C++14	62787585	8	31	GNU C++14	62791340	372	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29060999	246	Ukraine	62784610	12	31	GNU C++17	62787846	12	46	GNU C++17	62791266	1300	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29056428	251	Россия	62783904	16	31	GNU C++17	62786027	12	46	GNU C++17	62792875	1448	62	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29060342	251	Индия	62784730	4	31	GNU C++17	62787308	8	46	GNU C++17	62791824	2340	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29076347	251	Vietnam	62784745	8	31	GNU C++14	62787705	12	31	GNU C++14	62791553	740	61	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29028611	254	China	62784116	0	31	GNU C++11	62787563	0	31	GNU C++11	62791689	200	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29050488	254	Canada	62784931	8	31	GNU C++14	62787841	12	46	GNU C++14	NO	-	-	-	62813635	11156	187	GNU C++14	-	-	-	-	-	-	-	-
29068025	254	China	62784471	4708	31	GNU C++11	62786886	8	46	GNU C++11	62792712	636	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29085560	254	Japan	62784173	8	30	GNU C++14	62786939	12	31	GNU C++14	62792275	1300	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29060288	254	Armenia	62784421	8	30	GNU C++17	62788199	8	31	GNU C++17	62791369	1300	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29063650	254	-	62784130	4540	31	GNU C++11	62786291	12	31	GNU C++11	62792896	376	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29020298	260	Iran	62784875	8	31	GNU C++17	62787518	1576	31	GNU C++17	62791820	1292	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29075545	260	Japan	62784997	0	62	Mono C#	62787447	0	62	Mono C#	62792344	4176	77	Mono C#	NO	-	-	-	-	-	-	-	-	-	-	-
29056765	260	Brazil	62784101	12	31	GNU C++17	62786782	8	31	GNU C++17	62792882	420	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29040060	263	Индия	62784613	8	46	GNU C++17	62788140	8	31	GNU C++17	62791955	2336	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29062143	263	Индия	62783807	12	31	GNU C++17	62786444	8	31	GNU C++17	62793288	12	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29088421	263	Japan	62784650	8	46	GNU C++11	62787172	8	31	GNU C++11	62792583	692	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29034227	263	Peru	62784564	8	31	GNU C++14	62788097	12	46	GNU C++14	62791715	2444	62	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29033853	263	-	62784540	8	31	GNU C++11	62787630	8	31	GNU C++11	62792092	1140	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29089407	268	-	62785099	8	31	GNU C++14	62788000	8	31	GNU C++14	62791977	12	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29074609	269	China	62784247	8168	31	GNU C++11	62789813	104	46	GNU C++11	62790939	460	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29090752	269	-	62785626	4	30	GNU C++17	62787632	12	31	GNU C++17	62792184	1636	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29084627	269	Индия	62784318	8	15	GNU C++17	62792229	16	124	Python 3	62787971	416	61	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29088465	269	-	62787736	4	31	GNU C++17	62788973	8	46	GNU C++17	62790348	2332	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29023436	269	-	62785357	8	31	GNU C++14	62788088	8	46	GNU C++14	62791937	700	62	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29082251	269	China	62784645	8	31	GNU C++11	62787612	8	46	GNU C++11	62792405	3924	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29086328	269	Kazakhstan	62785754	4	31	GNU C++17	62789582	4	31	GNU C++17	62790446	640	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29055428	269	Brazil	62784532	8	46	GNU C++14	62787886	8	46	GNU C++14	62792530	424	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29031154	269	Индия	62784204	4	46	GNU C++14	62787706	8	31	GNU C++14	62792466	12	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29085510	269	Indonesia	62784535	8	31	GNU C++17	62788276	12	31	GNU C++17	62792273	1280	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29049151	269	Japan	62784441	12	46	GNU C++17	62788136	12	31	GNU C++17	62792280	716	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29080778	280	Japan	62784070	8	31	GNU C++14	62787922	8	31	GNU C++14	62793114	8	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29059304	280	Ukraine	62783945	8	31	GNU C++17	62787341	8	31	GNU C++17	62793221	2468	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29081631	280	-	62783990	8	31	MS C++ 2017	62786520	8	31	MS C++ 2017	62793534	880	78	MS C++ 2017	NO	-	-	-	-	-	-	-	-	-	-	-
29091101	280	Индия	62785036	9072	109	GNU C++14	62788127	8	46	GNU C++14	62792287	692	62	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29086283	280	China	62784112	8	31	GNU C++11	62787957	8	46	GNU C++11	62792414	380	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29067594	285	China	62784551	8	31	GNU C++17	62788006	8	31	GNU C++17	62792651	1288	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29056546	285	Egypt	62784147	16	30	GNU C++14	62788639	8	46	GNU C++14	62792203	1296	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29077994	285	Japan	62784537	8	31	GNU C++17	62787933	12	31	GNU C++17	62793065	424	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29034968	285	Indonesia	62784513	4	31	GNU C++14	62788512	8	31	GNU C++14	62792033	544	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29088515	285	Japan	62784164	8	155	PyPy 3	62788044	68	155	PyPy 3	62792625	6636	233	PyPy 3	-	-	-	-	-	-	-	-	-	-	-	-
29049203	285	Словацкая республика	62784455	8	31	GNU C++11	62788065	4	31	GNU C++11	62792553	1144	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29077735	291	Россия	62784022	12	31	GNU C++14	62787859	8	31	GNU C++14	62793253	996	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29085891	291	Либерия	62783819	8	31	GNU C++14	62786955	8	31	GNU C++14	62793714	1504	62	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29049544	293	Romania	62784332	4	31	GNU C++11	62788197	8	31	GNU C++11	62792791	1140	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29071734	293	Израиль	62784269	8	46	GNU C++17	62787822	12	46	GNU C++17	62793275	416	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29020688	293	South Korea	62792056	8	31	GNU C++17	62790416	8	31	GNU C++17	62786950	364	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29048733	293	Taiwan	62783804	8	31	GNU C++14	62786705	8	46	GNU C++14	62794375	740	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29021894	297	China	62786149	400	31	GNU C++17	62788955	8	46	GNU C++17	62792173	996	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29059988	297	Iran	62783993	4	31	GNU C++11	62789280	12	46	GNU C++11	62792616	1964	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29058972	297	United States	62784992	124	30	GNU C++14	62788530	128	46	GNU C++14	62792658	132	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29090011	297	-	62784008	8	31	GNU C++17	62788518	8	46	GNU C++17	62793009	3512	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29091044	297	China	62785167	0	31	GNU C++11	62787644	0	31	GNU C++11	62793139	376	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29048823	297	Индия	62783969	8	31	GNU C++17	62788968	12	46	GNU C++17	62792600	2336	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29088767	297	Vietnam	62785204	8	46	GNU C++14	62789453	8	31	GNU C++14	62792250	372	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29087051	297	Taiwan	62784024	8	31	GNU C++11	62786365	8	31	GNU C++11	62794650	676	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29035031	297	Бангладеш	62784927	8	31	GNU C++17	62787833	8	31	GNU C++17	62793352	1304	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29084026	297	Romania	62786137	8	31	GNU C++14	62788450	8	31	GNU C++14	62792660	376	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29071485	297	South Korea	62784806	8	46	GNU C++14	62788171	8	46	GNU C++14	62793099	376	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29084829	297	Индия	62785865	4	30	GNU C++17	62788541	12	46	GNU C++17	62792133	348	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29084742	309	China	62784162	1968	46	GNU C++14	62788651	8	46	GNU C++14	62793060	1012	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29031115	309	China	62785637	8	31	GNU C++11	62789211	8	31	GNU C++11	62792063	16460	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29051537	309	Бангладеш	62784260	4168	31	GNU C++17	62787359	12	46	GNU C++17	62794077	380	46	GNU C++17	NO	-	-	-	NO	-	-	-	-	-	-	-
29068460	309	Japan	62784197	8	31	GNU C++17	62789049	8	31	GNU C++17	62792610	424	61	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29068364	309	China	62784252	4	31	GNU C++11	62788117	12	31	GNU C++11	62793400	376	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29065930	309	Egypt	62784245	12	31	GNU C++17	62787403	8	31	GNU C++17	62794123	1272	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29082196	309	Индия	62784178	4	31	GNU C++11	62787888	12	46	GNU C++11	62793813	1148	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29064311	309	China	62784601	100	31	GNU C++11	62788682	104	31	GNU C++11	62792799	472	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29069044	317	China	62787327	8228	46	GNU C++14	62788373	8232	31	GNU C++14	62792529	6244	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29041057	317	Japan	62787202	8	31	GNU C++17	62789454	8	46	GNU C++17	62791925	1316	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29022479	317	-	62784896	8	31	GNU C++17	62788022	8	31	GNU C++17	62793394	448	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29024341	317	Japan	62786083	8	30	GNU C++14	62788797	8	46	GNU C++14	62792515	1280	61	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29088607	317	Индия	62784808	0	124	Java 8	62788879	0	124	Java 8	62792984	0	156	Java 8	NO	-	-	-	-	-	-	-	-	-	-	-
29079309	317	-	62784852	4	46	GNU C++17	62788694	8	46	GNU C++17	62792886	2992	62	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29071887	317	Индия	62783975	8	30	GNU C++14	62788440	8	46	GNU C++14	62793477	1284	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29067648	317	Россия	62785187	8	46	GNU C++17	62792016	12	31	GNU C++17	62789799	784	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29069600	317	China	62787313	12	46	GNU C++11	62785795	8	46	GNU C++11	62793998	376	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29088623	317	Japan	62789333	8	30	GNU C++14	62786833	23496	46	GNU C++14	62792980	8	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29068499	317	-	62785018	8	30	GNU C++14	62788816	8	31	GNU C++14	62792990	1280	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
